date,usd,eur,jpy,gbp,chf,nzd,cad,hkd,sgd,myr,twd,krw,idr,cny,sdr
03-Feb-1993,0.6785,,84.43,0.4689,1.0303,1.3165,0.8593,5.2485,1.1185,1.78,17.35,539.95,1402,3.9183,0.4957
04-Feb-1993,0.6783,,84.50,0.4712,1.0337,1.3166,0.8562,5.2460,1.1175,1.78,17.66,540.16,1403,3.9172,0.4975
05-Feb-1993,0.6771,,84.44,0.4693,1.0382,1.3189,0.8539,5.2372,1.1192,1.78,17.65,539.95,1400,3.9174,0.4969
08-Feb-1993,0.6715,,83.60,0.4628,1.0282,1.3128,0.8483,5.1930,1.1088,1.77,17.43,535.82,1389,3.8850,0.4935
09-Feb-1993,0.6705,,82.17,0.4684,1.0356,1.3124,0.8501,5.1856,1.1070,1.77,17.40,534.99,1385,3.8792,0.4926
10-Feb-1993,0.6705,,81.46,0.4683,1.0243,1.3106,0.8478,5.1860,1.1051,1.77,17.40,534.19,1386,3.8792,0.4919
11-Feb-1993,0.6737,,81.87,0.4726,1.0372,1.3140,0.8463,5.2111,1.1115,1.77,17.48,537.17,1393,3.8977,0.4913
12-Feb-1993,0.6762,,81.31,0.4782,1.0353,1.3163,0.8483,5.2297,1.1153,1.78,17.54,538.69,1398,3.9122,0.4943
15-Feb-1993,0.6773,,81.78,0.4805,1.0474,1.3221,0.8495,5.2380,1.1177,1.78,17.57,539.98,1400,3.9185,0.4947
16-Feb-1993,0.6757,,81.57,0.4755,1.0389,1.3159,0.8502,5.2259,1.1148,1.78,17.53,538.30,1396,3.9093,
17-Feb-1993,0.6849,,81.85,0.4720,1.0277,1.3281,0.8652,5.2963,1.1261,1.80,17.77,545.63,1415,3.9625,0.4991
18-Feb-1993,0.6864,,82.18,0.4772,1.0354,1.3292,0.8654,5.3075,1.1274,1.80,17.80,546.89,1418,3.9708,0.4979
19-Feb-1993,0.6871,,81.89,0.4726,1.0325,1.3306,0.8652,5.3130,1.1310,1.81,17.83,548.00,1420,3.9543,0.5019
22-Feb-1993,0.6901,,80.88,0.4733,1.0386,1.3299,0.8689,5.3360,1.1330,1.81,17.91,549.63,1425,3.9715,0.5011
23-Feb-1993,0.6922,,81.13,0.4754,1.0293,1.3240,0.8675,5.3515,1.1358,1.82,17.98,550.40,1429,3.9734,0.5001
24-Feb-1993,0.6947,,81.31,0.4798,1.0394,1.3255,0.8752,5.3716,1.1397,1.83,18.05,552.39,1435,3.9877,0.5011
25-Feb-1993,0.6939,,81.47,0.4844,1.0454,1.3245,0.8679,5.3663,1.1385,1.83,17.98,551.89,1434,3.9831,0.5000
26-Feb-1993,0.6957,,81.92,0.4874,1.0563,1.3274,0.8697,5.3803,1.1441,1.83,18.00,553.53,1439,3.9935,0.5036
01-Mar-1993,0.7019,,83.32,0.4927,1.0750,1.3359,0.8766,5.4288,1.1555,1.85,18.19,556.61,1452,4.0290,0.5101
02-Mar-1993,0.7046,,83.52,0.4903,1.0826,1.3352,0.8786,5.4495,1.1587,1.85,18.26,560.05,1456,4.0445,0.5128
03-Mar-1993,0.7070,,82.77,0.4871,1.0761,1.3398,0.8785,5.4676,1.1607,1.85,18.29,561.46,1461,4.0511,0.5137
04-Mar-1993,0.7077,,82.66,0.4894,1.0814,1.3406,0.8806,5.4716,1.1633,1.85,18.34,561.49,1463,4.0551,0.5120
05-Mar-1993,0.7116,,82.82,0.4884,1.0834,1.3419,0.8870,5.5029,1.1695,1.86,18.48,564.12,1472,4.0775,0.5153
08-Mar-1993,0.7054,,82.81,0.4905,1.0879,1.3393,0.8777,5.4556,1.1620,1.85,18.31,559.14,1459,4.0419,0.5108
09-Mar-1993,0.7027,,82.20,0.4873,1.0805,1.3336,0.8752,5.4336,1.1568,1.83,18.31,556.43,1454,4.0265,0.5110
10-Mar-1993,0.7028,,82.94,0.4891,1.0800,1.3369,0.8748,5.4353,1.1574,1.83,18.29,556.51,1454,4.0270,0.5108
11-Mar-1993,0.7058,,83.35,0.4929,1.0834,1.3406,0.8805,5.4594,1.1637,1.84,18.39,560.51,1460,4.0442,0.5146
12-Mar-1993,0.7050,,83.11,0.4936,1.0770,1.3447,0.8773,5.4530,1.1611,1.83,18.41,558.89,1459,4.0397,0.5144
15-Mar-1993,0.7067,,83.57,0.4931,1.0763,1.3405,0.8818,5.4681,1.1639,1.84,18.49,560.24,1464,4.0621,0.5150
16-Mar-1993,0.7064,,83.42,0.4904,1.0749,1.3391,0.8840,5.4646,1.1617,1.83,18.44,559.86,1462,4.0604,0.5155
17-Mar-1993,0.7068,,82.72,0.4882,1.0775,1.3343,0.8842,5.4693,1.1635,1.84,18.45,560.42,1463,4.0627,0.5143
18-Mar-1993,0.7095,,82.99,0.4886,1.0862,1.3306,0.8846,5.4874,1.1675,1.84,18.56,562.39,1468,4.0782,0.5157
19-Mar-1993,0.7164,,83.09,0.4829,1.0798,1.3408,0.8935,5.5399,1.1772,1.86,18.74,567.85,1483,4.1049,0.5210
22-Mar-1993,0.7169,,83.15,0.4824,1.0854,1.3387,0.8942,5.5431,1.1772,1.86,18.74,568.86,1484,4.1078,0.5169
23-Mar-1993,0.7073,,81.62,0.4767,1.0677,1.3280,0.8821,5.4692,1.1617,1.84,18.50,560.99,1464,4.0528,0.5098
24-Mar-1993,0.7057,,81.78,0.4770,1.0655,1.3255,0.8772,5.4561,1.1590,1.83,18.45,559.66,1461,4.0359,0.5082
25-Mar-1993,0.7054,,82.62,0.4776,1.0688,1.3259,0.8777,5.4534,1.1597,1.83,18.45,559.56,1460,4.0342,0.5084
26-Mar-1993,0.7079,,82.68,0.4790,1.0764,1.3279,0.8809,5.4740,1.1644,1.84,18.52,561.61,1466,4.0485,0.5113
29-Mar-1993,0.7078,,82.71,0.4734,1.0649,1.3277,0.8828,5.4724,1.1616,1.83,18.51,561.89,1466,4.0479,0.5104
30-Mar-1993,0.7115,,83.05,0.4770,1.0705,1.3307,0.8896,5.5011,1.1676,1.85,18.53,564.97,1474,4.0691,0.5126
31-Mar-1993,0.7058,,81.51,0.4725,1.0548,1.3242,0.8881,5.4567,1.1579,1.83,18.38,560.65,1461,4.0365,0.5085
01-Apr-1993,0.7000,,80.15,0.4631,1.0464,1.3203,0.8820,5.4121,1.1470,1.81,18.26,556.82,1448,4.0033,0.5008
02-Apr-1993,0.6985,,79.68,0.4566,1.0292,1.3197,0.8833,5.4010,1.1405,1.81,18.22,555.69,1445,3.9947,0.4990
05-Apr-1993,0.6981,,79.54,0.4597,1.0348,1.3162,0.8814,5.3974,1.1378,1.81,18.21,555.51,1444,3.9924,0.4960
06-Apr-1993,0.7023,,80.25,0.4649,1.0422,1.3191,0.8836,5.4298,1.1414,1.81,18.31,559.35,1454,4.0165,0.5059
07-Apr-1993,0.7062,,80.58,0.4645,1.0480,1.3200,0.8910,5.4598,1.1474,1.82,18.39,562.31,1462,4.0388,0.5034
08-Apr-1993,0.7093,,80.63,0.4683,1.0554,1.3184,0.8916,5.4848,1.1537,1.83,18.48,564.14,1468,4.0565,0.5059
13-Apr-1993,0.7135,,80.90,0.4620,1.0449,1.3198,0.8999,5.5169,1.1582,1.84,18.62,567.77,1477,4.0684,
14-Apr-1993,0.7175,,81.33,0.4620,1.0389,1.3240,0.9063,5.5474,1.1657,1.85,18.67,571.02,1486,4.0912,0.5081
15-Apr-1993,0.7201,,82.04,0.4668,1.0560,1.3325,0.9068,5.5675,1.1724,1.86,18.73,573.02,1491,4.1060,0.5097
16-Apr-1993,0.7169,,81.07,0.4654,1.0506,1.3303,0.9031,5.5431,1.1676,1.8500,18.65,570.33,1485,4.0878,0.5088
19-Apr-1993,0.7163,,79.49,0.4684,1.0569,1.3289,0.8981,5.5384,1.1611,1.8484,18.63,570.21,1483,4.0782,0.5086
20-Apr-1993,0.7203,,79.51,0.4662,1.0556,1.3287,0.9037,5.5690,1.1675,1.8587,18.74,573.32,1492,4.1010,0.5109
21-Apr-1993,0.7168,,79.09,0.4625,1.0428,1.3254,0.9001,5.5409,1.1606,1.8436,18.64,570.32,1484,4.0810,0.5047
22-Apr-1993,0.7139,,78.71,0.4640,1.0367,1.3176,0.9001,5.5186,1.1546,1.8361,18.56,568.55,1478,4.0645,0.5054
23-Apr-1993,0.7109,,78.45,0.4563,1.0287,1.3138,0.8972,5.4954,1.1499,1.8261,18.41,565.84,1472,4.0474,0.5017
26-Apr-1993,0.7173,,79.26,0.4535,1.0232,1.3147,0.9032,5.5422,1.1586,1.8424,18.61,571.01,1486,4.0839,0.5059
27-Apr-1993,0.7205,,79.55,0.4550,1.0253,1.3165,0.9108,5.5666,1.1638,1.8512,18.69,573.48,1493,4.1021,0.5041
28-Apr-1993,0.7133,,79.78,0.4526,1.0197,1.3131,0.9091,5.5120,1.1523,1.8346,18.50,567.72,1479,4.0718,0.5049
29-Apr-1993,0.7123,,79.68,0.4525,1.0193,1.3096,0.9058,5.5052,1.1507,1.8313,18.48,566.88,1477,4.0661,0.5027
30-Apr-1993,0.7116,,79.06,0.4530,1.0140,1.3100,0.9048,5.5009,1.1496,1.8281,18.41,566.47,1476,4.0621,0.5010
03-May-1993,0.7073,,78.33,0.4504,1.0118,1.3076,0.8982,5.4671,1.1418,1.8141,18.32,563.54,1467,4.0376,0.4980
04-May-1993,0.7012,,77.46,0.4468,0.9999,1.2964,0.8890,5.4199,1.1317,1.7981,18.16,558.75,1454,4.0027,0.4932
05-May-1993,0.7007,,77.24,0.4465,0.9942,1.2933,0.8906,5.4157,1.1298,1.7975,18.15,558.28,1453,3.9999,0.4960
06-May-1993,0.7033,,77.59,0.4488,0.9969,1.2935,0.8949,5.4352,1.1337,1.8036,18.22,560.85,1459,4.0147,0.4928
07-May-1993,0.7051,,77.62,0.4459,0.9967,1.2933,0.8961,5.4497,1.1361,1.8093,18.27,562.39,1462,4.0250,0.4948
10-May-1993,0.7073,,77.98,0.4517,1.0097,1.2942,0.8978,5.4674,1.1400,1.8142,18.34,565.66,1468,4.0376,0.4957
11-May-1993,0.7015,,78.11,0.4575,1.0221,1.2900,0.8921,5.4226,1.1328,1.8036,18.19,560.95,1456,4.0117,0.4947
12-May-1993,0.7018,,78.45,0.4554,1.0250,1.2948,0.8941,5.4251,1.1334,1.8019,18.22,561.05,1457,4.0135,0.4975
13-May-1993,0.6988,,78.04,0.4555,1.0202,1.2879,0.8903,5.4017,1.1286,1.7947,18.13,559.28,1451,4.0034,0.4955
14-May-1993,0.7037,,78.53,0.4609,1.0271,1.2936,0.8956,5.4392,1.1384,1.8075,18.26,564.33,1462,4.0315,0.4995
17-May-1993,0.7013,,77.70,0.4545,1.0179,1.2906,0.8935,5.4210,1.1320,1.8004,18.20,562.27,1456,4.0177,0.4971
18-May-1993,0.6950,,77.35,0.4532,1.0192,1.2892,0.8870,5.3723,1.1228,1.7855,18.05,556.80,1442,3.9817,0.4915
19-May-1993,0.6927,,77.26,0.4505,1.0210,1.2871,0.8760,5.3535,1.1197,1.7798,17.99,555.86,1439,3.9685,0.4927
20-May-1993,0.6924,,76.49,0.4486,1.0168,1.2822,0.8761,5.3519,1.1167,1.7774,17.97,555.75,1439,3.9668,0.4911
21-May-1993,0.6937,,76.62,0.4455,1.0173,1.2797,0.8793,5.3616,1.1203,1.7792,18.06,555.90,1442,3.9742,0.4914
24-May-1993,0.6921,,76.49,0.4496,1.0181,1.2734,0.8752,5.3484,1.1182,1.7754,18.00,554.55,1439,3.9650,0.4903
25-May-1993,0.6969,,76.98,0.4521,1.0215,1.2766,0.8798,5.3853,1.1254,1.7883,18.17,558.46,1450,3.9925,0.4962
26-May-1993,0.6970,,75.80,0.4515,1.0148,1.2742,0.8791,5.3861,1.1222,1.7871,18.17,558.44,1449,3.9931,0.4954
27-May-1993,0.6945,,75.04,0.4458,1.0063,1.2729,0.8777,5.3665,1.1167,1.7786,18.11,556.88,1443,3.9788,0.4909
28-May-1993,0.6921,,74.30,0.4429,0.9883,1.2704,0.8759,5.3465,1.1130,1.7700,18.04,554.82,1438,3.9650,0.4877
31-May-1993,0.6769,,72.60,0.4345,0.9623,1.2505,0.8612,5.2279,1.0876,1.7317,17.65,542.98,1407,3.8780,0.4738
01-Jun-1993,0.6732,,72.02,0.4314,0.9573,1.2474,0.8568,5.1995,1.0798,1.7197,17.55,540.01,1400,3.8568,
02-Jun-1993,0.6810,,72.93,0.4394,0.9665,1.2514,0.8651,5.2604,1.0908,1.7396,17.75,546.26,1416,3.9014,0.4760
03-Jun-1993,0.6768,,73.01,0.4399,0.9663,1.2506,0.8622,5.2278,1.0856,1.7299,17.64,543.91,1408,3.8774,0.4744
04-Jun-1993,0.6748,,72.35,0.4361,0.9629,1.2522,0.8619,5.2128,1.0826,1.7234,17.63,542.30,1404,3.8659,0.4735
07-Jun-1993,0.6753,,72.59,0.4460,0.9856,1.2564,0.8615,5.2180,1.0870,1.7269,17.64,542.33,1405,3.8560,0.4734
08-Jun-1993,0.6713,,71.43,0.4412,0.9754,1.2492,0.8616,5.1877,1.0795,1.7148,17.53,538.55,1397,3.8331,0.4741
09-Jun-1993,0.6711,,71.36,0.4414,0.9822,1.2549,0.8604,5.1863,1.0796,1.7143,17.53,537.79,1397,3.8320,0.4724
10-Jun-1993,0.6740,,71.57,0.4459,0.9904,1.2554,0.8631,5.2095,1.0843,1.7232,17.65,539.98,1403,3.8485,0.4753
11-Jun-1993,0.6770,,72.02,0.4436,0.9894,1.2551,0.8684,5.2320,1.0888,1.7331,17.72,542.31,1410,3.8657,0.4781
14-Jun-1993,0.6748,,70.87,0.4411,,1.2441,,5.2152,1.0851,1.7267,17.67,541.09,1405,3.8724,
15-Jun-1993,0.6779,,72.09,0.4472,0.9797,1.2461,0.8648,5.2396,1.0927,1.7369,17.75,543.57,1412,3.8981,0.4739
16-Jun-1993,0.6774,,72.45,0.4498,0.9982,1.2466,0.8681,5.2358,1.0943,1.7379,17.77,543.24,1412,3.8952,0.4764
17-Jun-1993,0.6741,,72.32,0.4455,1.0053,1.2435,0.8652,5.2138,1.0902,1.7332,17.70,540.12,1405,3.8762,0.4789
18-Jun-1993,0.6782,,75.18,0.4566,0.9973,1.2527,0.8606,5.2474,1.1058,1.7443,17.80,545.24,1415,3.9072,0.4781
21-Jun-1993,0.6853,,76.27,0.4615,1.0224,1.2670,0.8638,5.3044,1.1242,1.7746,17.99,550.74,1430,3.9482,0.4827
22-Jun-1993,0.6829,,75.46,0.4644,1.0293,1.2656,0.8732,5.2928,1.1182,1.7673,17.93,548.47,1425,3.9343,0.4943
23-Jun-1993,0.6704,,72.87,0.4549,1.0360,1.2473,0.8731,5.2006,1.0869,1.7306,17.60,538.03,1399,3.8623,0.4910
24-Jun-1993,0.6718,,72.25,0.4559,1.0090,1.2489,0.8584,5.2142,1.0915,1.7376,17.72,539.69,1403,3.8704,0.4838
25-Jun-1993,0.6683,,70.93,0.4518,1.0162,1.2436,0.8623,5.1800,1.0855,1.7269,17.67,537.21,1395,3.8502,0.4840
28-Jun-1993,0.6688,,71.21,0.4477,1.0148,1.2450,0.8590,5.1764,1.0849,1.7268,17.69,537.48,1396,3.8531,0.4794
29-Jun-1993,0.6722,,71.54,0.4453,1.0083,1.2478,0.8575,5.2096,1.0919,1.7370,17.78,540.35,1404,3.8727,0.4787
30-Jun-1993,0.6722,,71.54,0.4453,1.0072,1.2478,0.8614,5.2096,1.0919,1.7370,17.78,540.35,1404,3.8727,0.4818
01-Jul-1993,0.6672,,72.02,0.4467,1.0105,1.2459,0.8552,5.1725,1.0859,1.7190,17.61,535.79,1394,3.8439,0.4754
02-Jul-1993,0.6688,,72.14,0.4419,1.0092,1.2337,0.8614,5.1875,1.0860,1.7216,17.65,537.48,1398,3.8531,0.4807
05-Jul-1993,0.6749,,73.46,0.4480,1.0221,1.2434,0.8683,5.2311,1.0970,1.7383,17.82,542.86,1411,3.8882,0.4830
06-Jul-1993,0.6748,,73.11,0.4484,1.0257,1.2432,0.8681,5.2334,1.0964,1.7379,17.84,542.44,1411,3.8877,
07-Jul-1993,0.6770,,73.61,0.4507,1.0226,1.2447,0.8693,5.2505,1.1003,1.7423,17.97,544.54,1416,3.9003,0.4862
08-Jul-1993,0.6814,,73.52,0.4553,1.0291,1.2459,0.8753,5.2841,1.1047,1.7489,18.10,548.22,1425,3.9257,0.4882
09-Jul-1993,0.6819,,73.77,0.4558,1.0327,1.2394,0.8739,5.2871,1.1057,1.7501,18.09,548.90,1427,3.9286,0.4900
12-Jul-1993,0.6789,,74.63,0.4580,1.0414,1.2384,0.8681,5.2679,1.1044,1.7488,18.05,547.30,1421,3.9113,0.4900
13-Jul-1993,0.6771,,73.75,0.4587,1.0365,1.2358,0.8653,5.2540,1.1000,1.7415,18.00,545.74,1417,3.9009,0.4913
14-Jul-1993,0.6810,,73.82,0.4559,1.0358,1.2355,0.8720,5.2822,1.1046,1.7502,18.08,549.12,1425,3.9234,0.4941
15-Jul-1993,0.6793,,73.09,0.4527,1.0287,1.2364,0.8715,5.2683,1.0999,1.7444,18.02,548.77,1421,3.9136,0.4906
16-Jul-1993,0.6814,,73.69,0.4584,1.0330,1.2376,0.8727,5.2856,1.1050,1.7529,18.08,550.74,1426,3.9257,0.4900
19-Jul-1993,0.6764,,72.77,0.4537,1.0160,1.2402,0.8650,5.2451,1.0953,1.7370,17.96,547.04,1416,3.8969,0.4878
20-Jul-1993,0.6760,,73.30,0.4510,1.0143,1.2345,0.8641,5.2437,1.0951,1.7379,17.94,546.51,1416,3.8946,0.4866
21-Jul-1993,0.6785,,73.40,0.4493,1.0166,1.2363,0.8644,5.2596,1.0986,1.7420,18.02,548.13,1421,3.9090,0.4881
22-Jul-1993,0.6775,,73.33,0.4489,1.0190,1.2332,0.8651,5.2530,1.0959,1.7395,18.00,547.86,1419,3.9032,0.4862
23-Jul-1993,0.6767,,72.06,0.4523,1.0211,1.2270,0.8665,5.2461,1.0937,1.7357,18.20,547.21,1416,3.8986,0.4859
26-Jul-1993,0.6786,,72.48,0.4525,1.0335,1.2316,0.8691,5.2621,1.0980,1.7426,18.30,548.82,1422,3.9096,0.4883
27-Jul-1993,0.6782,,72.34,0.4526,1.0326,1.2271,0.8688,5.2598,1.0969,1.7409,18.28,547.41,1421,3.9072,0.4876
28-Jul-1993,0.6782,,72.08,0.4557,1.0315,1.2309,0.8705,5.2598,1.0968,1.7382,18.28,547.00,1421,3.9072,0.4877
29-Jul-1993,0.6772,,71.82,0.4530,1.0222,1.2319,0.8708,5.2518,1.0940,1.7357,18.25,546.13,1419,3.9015,0.4858
30-Jul-1993,0.6834,,72.41,0.4609,1.0415,1.2394,0.8788,5.3003,1.1054,1.7529,18.42,551.13,1432,3.9372,0.4907
02-Aug-1993,0.6897,,72.16,0.4658,1.0497,1.2465,0.8864,5.3471,1.1145,1.7668,18.57,556.07,1446,3.9735,0.4960
03-Aug-1993,0.6892,,71.92,0.4600,1.0321,1.2492,0.8888,5.3444,1.1132,1.7647,18.56,555.53,1444,3.9706,0.4962
04-Aug-1993,0.6875,,72.08,0.4585,1.0354,1.2464,0.8864,5.3312,1.1103,1.7573,18.52,554.23,1440,3.9608,0.4913
05-Aug-1993,0.6878,,72.22,0.4582,1.0358,1.2431,0.8864,5.3332,1.1102,1.7549,18.54,555.02,1441,3.9626,0.4919
06-Aug-1993,0.6804,,71.00,0.4554,1.0256,1.2360,0.8791,5.2765,1.0982,1.7354,18.32,550.07,1425,3.9199,0.4867
09-Aug-1993,0.6815,,71.27,0.4556,1.0236,1.2391,0.8798,5.2835,1.0982,1.7384,18.37,550.86,1428,3.9263,0.4880
10-Aug-1993,0.6841,,71.51,0.4597,1.0315,1.2468,0.8831,5.3011,1.1024,1.7454,18.44,552.72,1434,3.9412,0.4893
11-Aug-1993,0.6859,,71.40,0.4666,1.0463,1.2451,0.8872,5.3171,1.1050,1.7510,18.49,555.06,1438,3.9657,0.4912
12-Aug-1993,0.6828,,70.57,0.4634,1.0437,1.2390,0.8952,5.2927,1.0993,1.7442,18.40,553.03,1431,3.9478,0.4894
13-Aug-1993,0.6760,,69.15,0.4615,1.0279,1.2269,0.8894,5.2420,1.0874,1.7255,18.20,547.05,1417,3.9085,0.4844
16-Aug-1993,0.6754,,68.38,0.4617,1.0280,1.2238,0.8888,5.2367,1.0860,1.7229,18.21,547.38,1416,3.9050,0.4830
17-Aug-1993,0.6805,,68.83,0.4570,1.0177,1.2230,0.8942,5.2757,1.0925,1.7349,18.33,551.51,1426,3.9345,0.4847
18-Aug-1993,0.6745,,68.41,0.4524,1.0124,1.2182,0.8876,5.2294,1.0837,1.7203,18.17,546.24,1414,3.8998,0.4794
19-Aug-1993,0.6768,,69.08,0.4478,1.0074,1.2197,0.8957,5.2449,1.0873,1.7237,18.23,548.65,1419,3.9131,0.4809
20-Aug-1993,0.6791,,71.07,0.4517,1.0122,1.2247,0.8923,5.2613,1.0956,1.7334,18.29,550.72,1425,3.9264,0.4815
23-Aug-1993,0.6760,,69.92,0.4469,0.9952,1.2189,0.8910,5.2393,1.0875,1.7243,18.21,547.80,1419,3.9085,0.4823
24-Aug-1993,0.6674,,69.34,0.4446,0.9912,1.2080,0.8815,5.1717,1.0734,1.7021,17.99,540.43,1401,3.8588,0.4741
25-Aug-1993,0.6706,,70.12,0.4477,0.9890,1.2072,0.8836,5.1968,1.0787,1.7100,18.08,542.35,1408,3.8773,0.4777
26-Aug-1993,0.6707,,70.52,0.4514,0.9953,1.2046,0.8796,5.1986,1.0792,1.7112,18.08,542.09,1409,3.8779,0.4785
27-Aug-1993,0.6678,,69.75,0.4425,0.9831,1.2043,0.8792,5.1751,1.0728,1.7016,18.00,540.02,1404,3.8611,0.4765
30-Aug-1993,0.6718,,69.90,0.4494,0.9873,1.2144,0.8868,5.2051,1.0787,1.7104,18.08,543.05,1412,3.8886,0.4767
31-Aug-1993,0.6708,,69.93,0.4494,0.9863,1.2137,0.8869,5.1979,1.0770,1.7092,18.06,542.17,1410,3.8828,0.4769
01-Sep-1993,0.6703,,70.21,0.4502,0.9917,1.2101,0.8849,5.1948,1.0764,1.7088,18.06,541.77,1410,3.8799,0.4762
02-Sep-1993,0.6648,,70.00,0.4425,0.9687,1.2043,0.8822,5.1526,1.0674,1.6942,17.92,536.59,1398,3.8471,0.4736
03-Sep-1993,0.6531,,69.10,0.4351,0.9460,1.1964,0.8654,5.0617,1.0486,1.6646,17.61,527.74,1373,3.7794,0.4645
06-Sep-1993,0.6513,,68.14,0.4244,0.9232,1.1924,0.8643,5.0458,1.0439,1.6579,17.54,526.61,1369,3.7689,0.4625
07-Sep-1993,0.6483,,67.33,0.4239,0.9196,1.1856,0.8592,5.0201,1.0384,1.6519,17.47,523.28,1363,3.7516,
08-Sep-1993,0.6548,,68.62,0.4260,0.9301,1.1903,0.8639,5.0683,1.0493,1.6675,17.64,528.72,1377,3.7892,0.4600
09-Sep-1993,0.6563,,69.22,0.4263,0.9306,1.1859,0.8653,5.0781,1.0519,1.6698,17.68,529.86,1381,3.7979,0.4618
10-Sep-1993,0.6571,,69.38,0.4236,0.9208,1.1870,0.8642,5.0851,1.0517,1.6714,17.70,530.71,1383,3.8025,0.4625
13-Sep-1993,0.6503,,69.00,0.4194,0.9060,1.1841,0.8548,5.0301,1.0392,1.6524,17.52,525.87,1369,3.7632,0.4581
14-Sep-1993,0.6443,,68.06,0.4173,0.9062,1.1700,0.8482,4.9847,1.0291,1.6383,17.36,521.01,1357,3.7284,0.4526
15-Sep-1993,0.6461,,68.71,0.4189,0.9051,1.1717,0.8532,4.9979,1.0323,1.6427,17.41,522.53,1361,3.7389,0.4550
16-Sep-1993,0.6507,,68.10,0.4203,0.9066,1.1788,0.8542,5.0328,1.0391,1.6554,17.52,526.58,1370,3.7655,0.4582
17-Sep-1993,0.6482,,67.77,0.4242,0.9112,1.1813,0.8512,5.0122,1.0340,1.6510,17.46,525.46,1364,3.7510,0.4535
20-Sep-1993,0.6471,,67.53,0.4237,0.9105,1.1742,0.8506,5.0034,1.0325,1.6505,17.43,524.44,1363,3.7446,0.4546
21-Sep-1993,0.6511,,68.61,0.4246,0.9125,1.1776,0.8602,5.0359,1.0375,1.6582,17.47,527.16,1372,3.7678,0.4579
22-Sep-1993,0.6559,,69.59,0.4324,0.9348,1.1837,0.8648,5.0752,1.0463,1.6729,17.63,530.56,1383,3.7956,0.4608
23-Sep-1993,0.6514,,69.19,0.4290,0.9269,1.1767,0.8600,5.0396,1.0386,1.6609,17.54,526.88,1373,3.7695,0.4613
24-Sep-1993,0.6545,,69.32,0.4352,0.9389,1.1818,0.8634,5.0691,1.0436,1.6717,17.64,529.46,1380,3.7875,0.4630
27-Sep-1993,0.6522,,69.34,0.4310,0.9291,1.1751,0.8623,5.0492,1.0365,1.6634,17.55,527.47,1375,3.7742,0.4637
28-Sep-1993,0.6473,,68.48,0.4280,0.9197,1.1718,0.8586,5.0107,1.0291,1.6513,17.42,524.02,1365,3.7458,0.4580
29-Sep-1993,0.6461,,68.01,0.4267,0.9113,1.1707,0.8553,4.9995,1.0271,1.6465,17.39,524.02,1361,3.7389,0.4571
30-Sep-1993,0.6453,,67.85,0.4271,0.9140,1.1739,0.8577,4.9930,1.0244,1.6455,17.39,523.37,1360,3.7342,0.4546
01-Oct-1993,0.6463,,68.77,0.4328,0.9223,1.1736,0.8625,4.9975,1.0247,1.6468,17.42,524.18,1363,3.7400,0.4556
04-Oct-1993,0.6475,,68.67,0.4318,0.9266,1.1764,0.8667,5.0112,1.0253,1.6505,17.45,526.16,1366,3.7470,0.4598
05-Oct-1993,0.6464,,68.12,0.4269,0.9159,1.1793,0.8652,5.0006,1.0179,1.6451,17.42,525.81,1363,3.7406,0.4578
06-Oct-1993,0.6514,,68.85,0.4294,0.9276,1.1900,0.8706,5.0388,1.0191,1.6570,17.56,528.71,1374,3.7695,0.4592
07-Oct-1993,0.6543,,68.85,0.4286,0.9324,1.1903,0.8731,5.0558,1.0235,1.6630,17.56,530.60,1380,3.7863,0.4625
08-Oct-1993,0.6544,,68.91,0.4295,0.9328,1.1872,0.8738,5.0567,1.0261,1.6628,17.56,531.60,1380,3.7869,0.4614
11-Oct-1993,0.6589,,69.84,0.4292,0.9248,1.1939,0.8763,5.0903,1.0343,1.6739,17.68,535.03,1390,3.8129,0.4646
12-Oct-1993,0.6593,,69.69,0.4304,0.9270,1.1955,0.8805,5.0939,1.0321,1.6767,17.70,534.43,1390,3.8152,
13-Oct-1993,0.6600,,69.78,0.4310,0.9232,1.1954,0.8775,5.0988,1.0306,1.6776,17.72,534.96,1391,3.8193,0.4634
14-Oct-1993,0.6622,,70.29,0.4350,0.9299,1.1970,0.8799,5.1164,1.0379,1.6838,17.78,536.68,1396,3.8320,0.4657
15-Oct-1993,0.6631,,71.02,0.4374,0.9449,1.2043,0.8801,5.1231,1.0411,1.6869,17.80,537.34,1398,3.8372,0.4672
18-Oct-1993,0.6609,,70.96,0.4399,0.9479,1.1962,0.8792,5.1055,1.0388,1.6813,17.75,534.77,1393,3.8245,0.4682
19-Oct-1993,0.6638,,71.25,0.4463,0.9610,1.1980,0.8799,5.1298,1.0466,1.6896,17.82,537.38,1399,3.8413,0.4714
20-Oct-1993,0.6646,,71.33,0.4459,0.9613,1.1983,0.8817,5.1393,1.0486,1.6908,17.84,537.96,1401,3.8459,0.4733
21-Oct-1993,0.6693,,72.14,0.4480,0.9716,1.2053,0.8817,5.1768,1.0552,1.7029,17.97,541.56,1410,3.8731,0.4777
22-Oct-1993,0.6690,,72.52,0.4499,0.9825,1.2032,0.8779,5.1767,1.0518,1.7034,17.96,541.25,1410,3.8714,0.4776
25-Oct-1993,0.6679,,72.37,0.4510,0.9856,1.2002,0.8703,5.1667,1.0503,1.7015,17.93,540.36,1407,3.8650,0.4790
