date,usd,eur,jpy,gbp,chf,nzd,cad,hkd,sgd,myr,twd,krw,idr,cny,sdr
12-Jan-2005,0.7605,0.5800,78.67,0.4051,0.8995,1.0914,0.9270,5.9285,1.2471,2.8899,24.36,792.17,7040,6.2943,0.4987
13-Jan-2005,0.7664,0.5783,78.51,0.4055,0.8950,1.0871,0.9219,5.9717,1.2511,2.9123,24.42,794.07,7014,6.3431,0.5028
14-Jan-2005,0.7591,0.5788,78.14,0.4055,0.8979,1.0847,0.9189,5.9173,1.2429,2.8846,24.21,790.07,6961,6.2827,0.4959
17-Jan-2005,0.7608,0.5802,77.72,0.4063,0.8980,1.0876,0.9252,5.9305,1.2436,2.8910,24.20,787.77,6958,6.2968,0.4992
18-Jan-2005,0.7528,0.5776,77.12,0.4051,0.8934,1.0872,0.9195,5.8703,1.2333,2.8606,24.00,780.39,6892,6.2305,0.4940
19-Jan-2005,0.7570,0.5811,77.56,0.4055,0.8971,1.0844,0.9257,5.9032,1.2362,2.8766,24.10,781.83,6930,6.2653,0.4974
20-Jan-2005,0.7611,0.5851,78.10,0.4064,0.9018,1.0833,0.9343,5.9341,1.2457,2.8922,24.23,784.62,6969,6.2992,0.5001
21-Jan-2005,0.7578,0.5850,78.37,0.4052,0.9038,1.0758,0.9348,5.9096,1.2414,2.8796,24.20,786.03,6942,6.2719,0.4970
24-Jan-2005,0.7696,0.5899,79.18,0.4102,0.9125,1.0779,0.9421,6.0013,1.2574,2.9245,24.50,795.57,7043,6.3696,0.5078
25-Jan-2005,0.7702,0.5915,79.18,0.4101,0.9138,1.0805,0.9422,6.0066,1.2574,2.9268,24.52,793.96,7033,6.3746,0.5056
26-Jan-2005,,,,,,,,,,,,,,,
27-Jan-2005,0.7763,0.5937,80.11,0.4124,0.9177,1.0835,0.9578,6.0544,1.2682,2.9499,24.73,797.67,7095,6.4250,0.5109
28-Jan-2005,0.7753,0.5952,80.04,0.4111,0.9194,1.0849,0.9613,6.0464,1.2665,2.9461,24.66,796.33,7090,6.4168,0.5095
31-Jan-2005,0.7744,0.5945,80.17,0.4110,0.9208,1.0887,0.9613,6.0397,1.2695,2.9427,24.63,795.12,7094,6.4093,0.5092
01-Feb-2005,0.7737,0.5929,80.24,0.4103,0.9201,1.0893,0.9585,6.0346,1.2681,2.9401,24.58,794.64,7105,6.4035,0.5089
02-Feb-2005,0.7744,0.5921,80.33,0.4112,0.9204,1.0866,0.9546,6.0402,1.2684,2.9427,24.56,794.73,7142,6.4093,0.5096
03-Feb-2005,0.7753,0.5955,80.80,0.4117,0.9269,1.0880,0.9604,6.0472,1.2698,2.9461,24.56,798.37,7139,6.4168,0.5092
04-Feb-2005,0.7697,0.5935,80.39,0.4091,0.9259,1.0839,0.9544,6.0032,1.2608,2.9249,24.33,790.94,7087,6.3704,0.5065
07-Feb-2005,0.7724,0.6022,80.54,0.4125,0.9381,1.0917,0.9653,6.0243,1.2643,2.9351,24.42,793.16,7112,6.3928,0.5093
08-Feb-2005,0.7669,0.6010,80.63,0.4132,0.9387,1.0943,0.9622,5.9817,1.2622,2.9142,24.25,786.99,7113,6.3472,0.5078
09-Feb-2005,0.7636,0.5986,80.70,0.4118,0.9340,1.0949,0.9536,5.9559,1.2593,2.9017,24.15,783.61,7088,6.3199,0.5086
10-Feb-2005,0.7767,0.6061,82.00,0.4173,0.9449,1.1019,0.9707,6.0581,1.2811,2.9515,24.56,797.05,7209,6.4284,0.5164
11-Feb-2005,0.7818,0.6071,82.74,0.4185,0.9440,1.0968,0.9715,6.0980,1.2920,2.9708,24.71,809.01,7255,6.4706,0.5203
14-Feb-2005,0.7851,0.6070,82.34,0.4183,0.9435,1.0990,0.9683,6.1233,1.2909,2.9834,24.82,805.33,7258,6.4979,0.5209
15-Feb-2005,0.7846,0.6055,82.63,0.4162,0.9414,1.0986,0.9693,6.1197,1.2886,2.9815,24.77,805.47,7265,6.4937,0.5178
16-Feb-2005,0.7864,0.6039,82.48,0.4153,0.9366,1.0983,0.9679,6.1337,1.2904,2.9883,24.81,807.44,7289,6.5086,0.5189
17-Feb-2005,0.7849,0.6017,82.63,0.4162,0.9317,1.0982,0.9697,6.1220,1.2880,2.9826,24.77,804.76,7296,6.4962,0.5174
18-Feb-2005,0.7847,0.6004,82.76,0.4145,0.9295,1.0929,0.9659,6.1205,1.2880,2.9819,24.75,804.59,7289,6.4946,0.5166
21-Feb-2005,0.7877,0.6036,83.32,0.4161,0.9330,1.0880,0.9702,6.1439,1.2913,2.9933,24.83,806.64,7305,6.5194,0.5193
22-Feb-2005,0.7905,0.6013,82.88,0.4151,0.9270,1.0857,0.9723,6.1655,1.2914,3.0039,24.80,799.84,7317,6.5426,0.5211
23-Feb-2005,0.7928,0.5988,82.99,0.4156,0.9212,1.0899,0.9740,6.1837,1.2910,3.0126,24.71,794.82,7329,6.5616,0.5183
24-Feb-2005,0.7880,0.5953,82.55,0.4127,0.9155,1.0896,0.9818,6.1462,1.2826,2.9944,24.54,791.15,7299,6.5219,0.5157
25-Feb-2005,0.7852,0.5946,82.71,0.4110,0.9181,1.0875,0.9736,6.1244,1.2821,2.9838,24.48,791.91,7274,6.4987,0.5130
28-Feb-2005,0.7905,0.5961,82.79,0.4114,0.9175,1.0887,0.9777,6.1656,1.2858,3.0039,24.65,794.06,7324,6.5426,0.5185
01-Mar-2005,0.7869,0.5964,82.24,0.4101,0.9178,1.0860,0.9707,6.1375,1.2786,2.9902,24.43,791.62,7281,6.5128,0.5136
02-Mar-2005,0.7830,0.5947,81.91,0.4083,0.9144,1.0779,0.9737,6.1072,1.2714,2.9754,24.19,787.93,7269,6.4805,0.5118
03-Mar-2005,0.7818,0.5952,82.00,0.4087,0.9179,1.0767,0.9687,6.0978,1.2725,2.9708,24.12,786.53,7259,6.4706,0.5131
04-Mar-2005,0.7826,0.5972,82.47,0.4106,0.9243,1.0771,0.9735,6.1040,1.2760,2.9739,24.18,788.57,7309,6.4772,0.5132
07-Mar-2005,0.7897,0.5968,82.74,0.4108,0.9237,1.0769,0.9728,6.1594,1.2846,3.0009,24.37,793.85,7374,6.5360,0.5187
08-Mar-2005,0.7928,0.5995,83.31,0.4139,0.9307,1.0764,0.9745,6.1837,1.2872,3.0126,24.45,796.41,7413,6.5616,0.5188
09-Mar-2005,0.7971,0.5973,83.36,0.4133,0.9267,1.0801,0.9666,6.2172,1.2929,3.0290,24.56,798.26,7475,6.5972,0.5207
10-Mar-2005,0.7960,0.5926,82.82,0.4128,0.9187,1.0712,0.9576,6.2086,1.2886,3.0248,24.48,796.52,7451,6.5881,0.5172
11-Mar-2005,0.7899,0.5883,82.25,0.4106,0.9111,1.0703,0.9518,6.1611,1.2818,3.0016,24.34,790.15,7397,6.5376,0.5129
14-Mar-2005,0.7929,0.5894,82.78,0.4120,0.9125,1.0713,0.9562,6.1841,1.2843,3.0130,24.43,793.73,7446,6.5624,0.5152
15-Mar-2005,0.7894,0.5905,82.71,0.4120,0.9151,1.0682,0.9519,6.1572,1.2814,2.9997,24.45,791.48,7395,6.5335,0.5135
16-Mar-2005,0.7901,0.5934,82.50,0.4128,0.9201,1.0681,0.9536,6.1626,1.2821,3.0024,24.53,792.83,7394,6.5393,0.5140
17-Mar-2005,0.7926,0.5915,82.68,0.4121,0.9146,1.0659,0.9544,6.1821,1.2867,3.0119,24.63,794.84,7419,6.5600,0.5154
18-Mar-2005,0.7929,0.5930,83.06,0.4125,0.9179,1.0663,0.9537,6.1843,1.2879,3.0130,24.71,795.56,7433,6.5624,0.5155
21-Mar-2005,0.7915,0.5970,83.05,0.4136,0.9253,1.0682,0.9547,6.1729,1.2891,3.0077,24.73,798.09,7428,6.5508,0.5164
22-Mar-2005,0.7844,0.5959,82.49,0.4135,0.9247,1.0671,0.9498,6.1178,1.2820,2.9807,24.63,794.40,7380,6.4921,0.5143
23-Mar-2005,0.7802,0.5963,82.19,0.4136,0.9273,1.0696,0.9429,6.0852,1.2785,2.9648,24.47,788.43,7324,6.4573,0.5113
24-Mar-2005,0.7734,0.5953,82.13,0.4131,0.9251,1.0769,0.9425,6.0323,1.2725,2.9389,24.32,782.22,7284,6.4010,0.5100
25-Mar-2005,,,,,,,,,,,,,,,
28-Mar-2005,,,,,,,,,,,,,,,
29-Mar-2005,0.7707,0.5964,82.63,0.4126,0.9255,1.0901,0.9378,6.0114,1.2714,2.9287,24.48,785.54,7318,6.3787,0.5121
30-Mar-2005,0.7733,0.5968,82.91,0.4114,0.9265,1.0861,0.9364,6.0314,1.2773,2.9385,24.62,791.36,7369,6.4002,0.5128
31-Mar-2005,0.7719,0.5973,82.69,0.4107,0.9250,1.0898,0.9392,6.0200,1.2741,2.9332,24.40,785.89,7325,6.3886,0.5116
01-Apr-2005,0.7730,0.5962,83.10,0.4096,0.9250,1.0866,0.9366,6.0289,1.2819,2.9374,24.38,780.73,7332,6.3977,0.5116
04-Apr-2005,0.7706,0.5975,83.00,0.4101,0.9278,1.0876,0.9372,6.0101,1.2814,2.9283,24.30,780.00,7306,6.3779,0.5101
05-Apr-2005,0.7652,0.5970,83.18,0.4081,0.9280,1.0854,0.9370,5.9680,1.2764,2.9078,24.17,775.15,7266,6.3332,0.5086
06-Apr-2005,0.7654,0.5943,82.61,0.4067,0.9209,1.0768,0.9328,5.9697,1.2698,2.9085,24.10,774.62,7253,6.3348,0.5102
07-Apr-2005,0.7687,0.5952,83.37,0.4081,0.9229,1.0760,0.9379,5.9952,1.2737,2.9211,24.31,778.92,7292,6.3621,0.5109
08-Apr-2005,0.7665,0.5978,83.30,0.4101,0.9275,1.0762,0.9384,5.9783,1.2719,2.9127,24.22,777.15,7279,6.3439,0.5092
11-Apr-2005,0.7721,0.5974,83.72,0.4100,0.9257,1.0752,0.9474,6.0216,1.2795,2.9340,24.39,783.33,7337,6.3903,0.5144
12-Apr-2005,0.7751,0.5974,83.46,0.4099,0.9249,1.0730,0.9563,6.0452,1.2764,2.9454,24.43,784.98,7354,6.4151,0.5135
13-Apr-2005,0.7777,0.6019,83.52,0.4109,0.9320,1.0742,0.9619,6.0655,1.2784,2.9553,24.54,787.85,7383,6.4366,0.5147
14-Apr-2005,0.7738,0.6009,83.48,0.4098,0.9326,1.0694,0.9584,6.0349,1.2773,2.9404,24.44,784.83,7347,6.4044,0.5125
15-Apr-2005,0.7667,0.5992,83.10,0.4083,0.9316,1.0729,0.9525,5.9794,1.2736,2.9135,24.32,784.91,7317,6.3456,0.5099
18-Apr-2005,0.7647,0.5932,82.46,0.4046,0.9194,1.0743,0.9543,5.9634,1.2679,2.9059,24.28,779.76,7318,6.3290,0.5088
19-Apr-2005,0.7675,0.5893,82.35,0.4031,0.9120,1.0685,0.9564,5.9855,1.2680,2.9165,24.25,778.67,7350,6.3522,0.5074
20-Apr-2005,0.7734,0.5915,82.66,0.4033,0.9131,1.0663,0.9565,6.0317,1.2752,2.9389,24.35,780.71,7422,6.4010,0.5109
21-Apr-2005,0.7758,0.5921,82.89,0.4039,0.9130,1.0657,0.9619,6.0507,1.2790,2.9480,24.45,780.88,7460,6.4209,0.5113
22-Apr-2005,0.7777,0.5961,83.00,0.4074,0.9200,1.0677,0.9631,6.0650,1.2829,2.9553,24.51,780.66,7524,6.4366,0.5122
26-Apr-2005,0.7808,0.6002,82.59,0.4083,0.9266,1.0721,0.9665,6.0879,1.2861,2.9670,24.51,779.75,7617,6.4623,0.5150
27-Apr-2005,0.7756,0.5995,82.39,0.4075,0.9241,1.0754,0.9659,6.0486,1.2791,2.9473,24.42,778.12,7431,6.4193,0.5117
28-Apr-2005,0.7772,0.6010,82.27,0.4079,0.9260,1.0716,0.9708,6.0605,1.2793,2.9534,24.40,778.60,7427,6.4325,0.5140
29-Apr-2005,0.7811,0.6036,82.33,0.4081,0.9279,1.0700,0.9769,6.0885,1.2823,2.9682,24.53,780.28,7479,6.4648,0.5161
02-May-2005,0.7802,0.6069,82.14,0.4095,0.9335,1.0692,0.9843,6.0820,1.2791,2.9648,24.40,780.63,7444,6.4573,0.5144
03-May-2005,0.7767,0.6051,81.69,0.4102,0.9328,1.0667,0.9762,6.0559,1.2733,2.9515,24.30,777.75,7426,6.4284,0.5140
04-May-2005,0.7775,0.6001,81.40,0.4092,0.9254,1.0636,0.9715,6.0577,1.2731,2.9545,24.23,777.03,7406,6.4350,0.5148
05-May-2005,0.7793,0.6015,81.32,0.4092,0.9286,1.0635,0.9706,6.0728,1.2759,2.9613,24.27,775.79,7413,6.4499,0.5136
06-May-2005,0.7792,0.6022,81.54,0.4098,0.9311,1.0610,0.9699,6.0713,1.2759,2.9610,24.26,777.99,7384,6.4490,0.5134
09-May-2005,0.7732,0.6038,81.38,0.4097,0.9336,1.0572,0.9616,6.0272,1.2705,2.9382,24.13,774.21,7346,6.3994,0.5099
10-May-2005,0.7736,0.6024,81.74,0.4110,0.9325,1.0626,0.9572,6.0328,1.2709,2.9397,24.17,773.25,7340,6.4027,0.5130
11-May-2005,0.7757,0.6028,81.98,0.4122,0.9322,1.0611,0.9635,6.0495,1.2758,2.9477,24.20,775.12,7335,6.4201,0.5142
12-May-2005,0.7729,0.6044,82.02,0.4132,0.9341,1.0649,0.9642,6.0262,1.2742,2.9370,24.15,772.71,7324,6.3969,0.5117
13-May-2005,0.7647,0.6034,81.72,0.4102,0.9312,1.0673,0.9575,5.9635,1.2654,2.9059,23.95,765.96,7246,6.3290,0.5089
16-May-2005,0.7558,0.5996,81.35,0.4089,0.9268,1.0696,0.9578,5.8946,1.2550,2.8720,23.73,761.66,7173,6.2554,0.5061
17-May-2005,0.7574,0.5994,81.17,0.4119,0.9252,1.0672,0.9612,5.9075,1.2551,2.8781,23.75,760.92,7151,6.2686,0.5085
18-May-2005,0.7560,0.5995,81.38,0.4124,0.9255,1.0682,0.9556,5.8963,1.2536,2.8728,23.75,760.01,7136,6.2570,0.5067
19-May-2005,0.7592,0.5992,81.34,0.4128,0.9248,1.0675,0.9585,5.9167,1.2559,2.8850,23.76,762.88,7171,6.2835,0.5095
20-May-2005,0.7586,0.6001,81.58,0.4130,0.9269,1.0701,0.9540,5.9110,1.2568,2.8827,23.77,761.90,7177,6.2786,0.5083
23-May-2005,0.7565,0.6024,81.71,0.4139,0.9331,1.0677,0.9558,5.8918,1.2565,2.8747,23.77,760.55,7149,6.2612,0.5074
24-May-2005,0.7606,0.6049,81.79,0.4154,0.9357,1.0683,0.9584,5.9218,1.2599,2.8903,23.86,761.17,7203,6.2951,0.5118
25-May-2005,0.7606,0.6045,81.72,0.4157,0.9348,1.0663,0.9596,5.9174,1.2586,2.8903,23.83,760.94,7200,6.2951,0.5104
26-May-2005,0.7613,0.6065,82.14,0.4165,0.9372,1.0676,0.9635,5.9229,1.2640,2.8929,23.90,762.44,7246,6.3009,0.5121
27-May-2005,0.7597,0.6067,81.92,0.4168,0.9382,1.0670,0.9610,5.9096,1.2600,2.8869,23.82,761.71,7203,6.2877,0.5114
30-May-2005,0.7617,0.6081,82.17,0.4177,0.9396,1.0682,0.9577,5.9250,1.2629,2.8945,23.86,763.72,7224,6.3042,0.5129
31-May-2005,0.7557,0.6096,81.81,0.4164,0.9411,1.0681,0.9535,5.8784,1.2588,2.8717,23.69,762.39,7184,6.2546,0.5088
01-Jun-2005,0.7561,0.6133,81.95,0.4156,0.9421,1.0716,0.9479,5.8837,1.2597,2.8732,23.73,764.23,7214,6.2579,0.5126
02-Jun-2005,0.7513,0.6150,81.46,0.4145,0.9430,1.0751,0.9371,5.8480,1.2585,2.8549,23.59,760.94,7198,6.2181,0.5112
03-Jun-2005,0.7564,0.6148,81.54,0.4158,0.9450,1.0772,0.9444,5.8861,1.2625,2.8743,23.68,762.79,7243,6.2603,0.5138
06-Jun-2005,0.7595,0.6193,81.58,0.4180,0.9483,1.0802,0.9477,5.9104,1.2649,2.8861,23.71,765.58,7284,6.2860,0.5154
07-Jun-2005,0.7659,0.6240,81.94,0.4199,0.9560,1.0795,0.9532,5.9602,1.2736,2.9104,23.88,770.27,7328,6.3390,0.5194
08-Jun-2005,0.7679,0.6232,82.12,0.4181,0.9543,1.0734,0.9571,5.9757,1.2752,2.9180,24.00,772.62,7353,6.3555,0.5196
09-Jun-2005,0.7670,0.6270,82.26,0.4200,0.9617,1.0730,0.9614,5.9683,1.2744,2.9146,23.99,770.18,7358,6.3481,0.5185
10-Jun-2005,0.7648,0.6257,82.24,0.4205,0.9597,1.0743,0.9608,5.9497,1.2745,2.9062,23.95,770.23,7350,6.3299,0.5190
14-Jun-2005,0.7641,0.6308,83.62,0.4233,0.9715,1.0800,0.9602,5.9418,1.2802,2.9036,24.02,775.91,7341,6.3241,0.5236
15-Jun-2005,0.7638,0.6341,83.40,0.4222,0.9745,1.0773,0.9561,5.9381,1.2802,2.9024,24.01,773.42,7324,6.3216,0.5219
16-Jun-2005,0.7679,0.6356,83.95,0.4220,0.9780,1.0784,0.9516,5.9721,1.2855,2.9180,24.10,778.11,7393,6.3555,0.5260
17-Jun-2005,0.7721,0.6380,84.14,0.4241,0.9827,1.0827,0.9559,6.0032,1.2923,2.9340,24.21,779.36,7440,6.3903,0.5270
20-Jun-2005,0.7774,0.6370,84.59,0.4259,0.9832,1.0842,0.9583,6.0428,1.2986,2.9541,24.32,783.74,7479,6.4342,0.5296
21-Jun-2005,0.7753,0.6388,84.74,0.4253,0.9858,1.0843,0.9591,6.0273,1.3001,2.9461,24.32,784.41,7486,6.4168,0.5273
22-Jun-2005,0.7782,0.6395,84.48,0.4257,0.9866,1.0873,0.9590,6.0475,1.3009,2.9572,24.40,786.02,7514,6.4408,0.5320
23-Jun-2005,0.7772,0.6418,84.44,0.4271,0.9895,1.0914,0.9605,6.0370,1.2985,2.9534,24.38,785.32,7502,6.4325,0.5303
24-Jun-2005,0.7718,0.6415,84.09,0.4250,0.9869,1.0949,0.9511,5.9978,1.2928,2.9328,24.20,781.56,7445,6.3878,0.5272
27-Jun-2005,0.7695,0.6344,84.10,0.4218,0.9785,1.0861,0.9492,5.9813,1.2889,2.9241,24.15,778.93,7436,6.3688,0.5260
28-Jun-2005,0.7682,0.6321,84.23,0.4208,0.9754,1.0869,0.9470,5.9689,1.2893,2.9192,24.13,782.49,7435,6.3580,0.5232
29-Jun-2005,0.7629,0.6323,83.96,0.4196,0.9770,1.0899,0.9398,5.9281,1.2840,2.8990,24.04,781.71,7399,6.3141,0.5214
30-Jun-2005,0.7637,0.6315,84.14,0.4224,0.9778,1.0907,0.9385,5.9355,1.2859,2.9021,24.11,784.09,7422,6.3208,0.5234
01-Jul-2005,0.7579,0.6294,84.18,0.4250,0.9769,1.0971,0.9310,5.8906,1.2782,2.8800,24.01,780.94,7402,6.2728,0.5203
04-Jul-2005,0.7498,0.6287,83.67,0.4254,0.9738,1.1033,0.9345,5.8288,1.2700,2.8492,23.83,781.93,7359,6.2057,0.5149
05-Jul-2005,0.7493,0.6296,83.79,0.4262,0.9766,1.1042,0.9314,5.8240,1.2704,2.8473,23.90,787.70,7399,6.2016,0.5145
06-Jul-2005,0.7436,0.6232,82.97,0.4227,0.9684,1.0979,0.9238,5.7812,1.2609,2.8257,23.77,778.96,7284,6.1544,0.5149
07-Jul-2005,0.7401,0.6207,83.05,0.4229,0.9650,1.1028,0.9154,5.7539,1.2574,2.8124,23.76,777.51,7271,6.1254,0.5124
08-Jul-2005,0.7381,0.6185,82.93,0.4237,0.9586,1.1000,0.9079,5.7379,1.2560,2.8048,23.69,778.36,7238,6.1089,0.5098
11-Jul-2005,0.7433,0.6191,83.19,0.4268,0.9633,1.1010,0.9054,5.7807,1.2607,2.8245,23.77,775.63,7237,6.1519,0.5155
12-Jul-2005,0.7506,0.6173,83.62,0.4256,0.9599,1.1027,0.9103,5.8393,1.2693,2.8523,23.96,780.10,7333,6.2123,0.5187
13-Jul-2005,0.7550,0.6185,83.91,0.4258,0.9629,1.1079,0.9098,5.8721,1.2747,2.8690,24.08,782.63,7376,6.2488,0.5177
14-Jul-2005,0.7514,0.6227,84.01,0.4263,0.9703,1.1120,0.9072,5.8451,1.2702,2.8553,24.02,776.08,7371,6.2190,0.5153
15-Jul-2005,0.7518,0.6209,84.31,0.4272,0.9679,1.1100,0.9108,5.8467,1.2699,2.8568,24.01,781.50,7376,6.2223,0.5179
18-Jul-2005,0.7496,0.6219,84.05,0.4274,0.9701,1.1095,0.9161,5.8290,1.2645,2.8485,23.94,776.29,7342,6.2041,0.5159
19-Jul-2005,0.7512,0.6256,84.36,0.4312,0.9772,1.1109,0.9165,5.8419,1.2673,2.8546,23.96,779.45,7369,6.2173,0.5183
20-Jul-2005,0.7522,0.6230,85.07,0.4327,0.9755,1.1139,0.9163,5.8505,1.2724,2.8584,24.07,783.64,7402,6.2256,0.5207
21-Jul-2005,0.7590,0.6246,85.50,0.4356,0.9755,1.1145,0.9256,5.9030,1.2770,2.8842,24.26,786.13,7462,6.2819,0.5239
22-Jul-2005,0.7657,0.6291,84.92,0.4366,0.9831,1.1149,0.9323,5.9505,1.2733,2.8963,24.23,783.12,7484,6.2098,0.5270
25-Jul-2005,0.7627,0.6326,85.10,0.4390,0.9885,1.1136,0.9285,5.9293,1.2653,2.8666,24.19,779.63,7490,6.1863,0.5240
26-Jul-2005,0.7601,0.6312,85.09,0.4363,0.9860,1.1121,0.9263,5.9100,1.2663,2.8511,24.22,780.17,7473,6.1642,0.5242
27-Jul-2005,0.7552,0.6292,85.13,0.4350,0.9836,1.1093,0.9296,5.8743,1.2619,2.8324,24.14,778.14,7427,6.1246,0.5218
28-Jul-2005,0.7552,0.6260,84.93,0.4333,0.9789,1.1117,0.9335,5.8734,1.2577,2.8312,24.10,776.12,7425,6.1268,0.5225
29-Jul-2005,0.7595,0.6262,85.19,0.4327,0.9766,1.1122,0.9351,5.9044,1.2619,2.8485,24.24,778.91,7458,6.1580,0.5238
02-Aug-2005,0.7637,0.6253,85.40,0.4312,0.9743,1.1131,0.9262,5.9362,1.2659,2.8608,24.33,779.70,7471,6.1895,0.5231
03-Aug-2005,0.7634,0.6274,85.39,0.4322,0.9774,1.1136,0.9291,5.9344,1.2640,2.8597,24.34,776.72,7448,6.1860,0.5227
04-Aug-2005,0.7718,0.6257,85.69,0.4341,0.9742,1.1161,0.9362,5.9990,1.2719,2.8912,24.54,780.95,7539,6.2555,0.5268
05-Aug-2005,0.7697,0.6221,85.94,0.4332,0.9687,1.1139,0.9360,5.9841,1.2719,2.8891,24.49,780.36,7495,6.2366,0.5251
08-Aug-2005,0.7645,0.6201,85.88,0.4307,0.9676,1.1043,0.9315,5.9418,1.2653,2.8667,24.46,777.23,7470,6.1953,0.5212
09-Aug-2005,0.7653,0.6168,85.57,0.4272,0.9607,1.1007,0.9275,5.9485,1.2655,2.8687,24.46,775.10,7493,6.2058,0.5213
10-Aug-2005,0.7626,0.6162,84.84,0.4259,0.9597,1.0981,0.9254,5.9255,1.2580,2.8575,24.36,773.81,7463,6.1824,0.5201
11-Aug-2005,0.7696,0.6210,84.88,0.4281,0.9661,1.0979,0.9316,5.9800,1.2662,2.8841,24.53,781.11,7516,6.2385,0.5234
12-Aug-2005,0.7728,0.6205,84.87,0.4271,0.9634,1.0948,0.9293,6.0045,1.2737,2.9011,24.64,783.12,7597,6.2598,0.5244
15-Aug-2005,0.7716,0.6228,84.61,0.4253,0.9658,1.0886,0.9233,5.9944,1.2771,2.8972,24.65,782.25,7609,6.2484,0.5218
16-Aug-2005,0.7672,0.6214,83.88,0.4243,0.9646,1.0879,0.9229,5.9609,1.2719,2.8862,24.55,779.40,7581,6.2121,0.5206
17-Aug-2005,0.7648,0.6209,83.87,0.4234,0.9621,1.0876,0.9189,5.9437,1.2690,2.8810,24.50,778.53,7572,6.1950,0.5197
18-Aug-2005,0.7602,0.6198,83.81,0.4215,0.9600,1.0846,0.9221,5.9071,1.2628,2.8644,24.40,774.19,7575,6.1574,0.5169
19-Aug-2005,0.7520,0.6180,83.09,0.4198,0.9559,1.0783,0.9163,5.8434,1.2546,2.8324,24.20,770.54,7505,6.0917,0.5132
22-Aug-2005,0.7532,0.6183,82.99,0.4187,0.9581,1.0845,0.9130,5.8531,1.2572,2.8373,24.20,770.67,7539,6.1045,0.5150
23-Aug-2005,0.7557,0.6192,83.11,0.4203,0.9618,1.0844,0.9102,5.8738,1.2607,2.8488,24.27,777.05,7621,6.1254,0.5153
24-Aug-2005,0.7522,0.6175,83.15,0.4194,0.9600,1.0821,0.9035,5.8474,1.2595,2.8358,24.25,773.15,7672,6.0936,0.5132
25-Aug-2005,0.7580,0.6163,83.31,0.4200,0.9555,1.0875,0.9015,5.8919,1.2675,2.8577,24.42,775.93,7838,6.1402,0.5179
26-Aug-2005,0.7584,0.6157,83.47,0.4204,0.9516,1.0865,0.9044,5.8939,1.2703,2.8584,24.53,779.22,7895,6.1432,0.5162
29-Aug-2005,0.7563,0.6137,83.47,0.4188,0.9479,1.0865,0.9012,5.8752,1.2676,2.8497,24.54,779.37,7926,6.1234,0.5145
30-Aug-2005,0.7486,0.6128,83.04,0.4175,0.9489,1.0851,0.8978,5.8171,1.2595,2.8224,24.46,772.52,8197,6.0602,0.5107
31-Aug-2005,0.7471,0.6121,83.17,0.4185,0.9487,1.0846,0.8908,5.8062,1.2590,2.8179,24.45,775.75,7826,6.0495,0.5117
01-Sep-2005,0.7552,0.6122,83.69,0.4190,0.9479,1.0866,0.8984,5.8699,1.2702,2.8486,24.73,782.65,7911,6.1146,0.5173
02-Sep-2005,0.7634,0.6112,83.90,0.4164,0.9430,1.0828,0.9035,5.9300,1.2772,2.8733,24.86,784.13,7901,6.1786,0.5182
05-Sep-2005,0.7692,0.6118,84.00,0.4166,0.9430,1.0840,0.9123,5.9751,1.2854,2.8926,24.94,786.85,7962,6.2250,0.5183
06-Sep-2005,0.7669,0.6130,83.84,0.4164,0.9459,1.0814,0.9124,5.9572,1.2858,2.8881,24.91,785.38,7949,6.2054,0.5167
07-Sep-2005,0.7676,0.6152,84.38,0.4174,0.9500,1.0857,0.9134,5.9625,1.2877,2.8928,25.09,787.52,7964,6.2116,0.5181
08-Sep-2005,0.7696,0.6193,84.87,0.4191,0.9558,1.0929,0.9139,5.9776,1.2912,2.9005,25.18,789.38,7981,6.2290,0.5201
09-Sep-2005,0.7714,0.6202,85.30,0.4194,0.9564,1.0942,0.9110,5.9908,1.2948,2.9074,25.29,792.54,7934,6.2437,0.5227
12-Sep-2005,0.7730,0.6265,84.73,0.4213,0.9664,1.0932,0.9117,6.0007,1.2945,2.9134,25.25,792.05,7780,6.2581,0.5240
13-Sep-2005,0.7707,0.6265,85.06,0.4230,0.9682,1.0933,0.9144,5.9823,1.2939,2.9052,25.22,791.01,7761,6.2378,0.5237
14-Sep-2005,0.7699,0.6266,85.20,0.4215,0.9692,1.0885,0.9088,5.9749,1.2922,2.9016,25.21,788.65,7711,6.2316,0.5242
15-Sep-2005,0.7691,0.6291,84.99,0.4229,0.9723,1.0886,0.9094,5.9680,1.2910,2.8987,25.26,788.21,7745,6.2216,0.5231
16-Sep-2005,0.7693,0.6260,85.07,0.4245,0.9705,1.0880,0.9095,5.9699,1.2913,2.8995,25.34,789.99,7785,6.2221,0.5247
19-Sep-2005,0.7629,0.6294,85.18,0.4236,0.9758,1.0927,0.9021,5.9215,1.2834,2.8758,25.22,783.96,7755,6.1725,0.5202
20-Sep-2005,0.7686,0.6327,85.65,0.4263,0.9820,1.0955,0.8986,5.9651,1.2892,2.8974,25.39,790.74,7821,6.2184,0.5264
21-Sep-2005,0.7693,0.6311,85.95,0.4260,0.9800,1.1021,0.8988,5.9720,1.2935,2.8995,25.45,792.26,7874,6.2236,0.5264
22-Sep-2005,0.7690,0.6297,85.81,0.4253,0.9773,1.1014,0.8974,5.9676,1.2929,2.8989,25.46,790.46,7867,6.2208,0.5252
