date,usd,cny,jpy,eur,krw,gbp,sgd,inr,thb,nzd,twd,myr,idr,vnd,aed,pgk,hkd,cad,zar,chf,php,sdr
16-Jul-2020,0.6993,4.8933,74.79,0.6133,842.97,0.5569,0.9739,52.62,22.19,1.0660,20.61,2.9846,10234,16213,2.5682,2.4281,5.4217,0.9444,,0.6613,,0.5029
17-Jul-2020,0.6982,4.8883,74.86,0.6135,842.43,0.5562,0.9717,52.47,22.13,1.0673,20.59,2.9808,10284,16193,2.5641,2.4243,5.4133,0.9486,,0.6599,,0.5033
20-Jul-2020,0.6987,4.8827,74.97,0.6101,840.66,0.5572,0.9718,52.37,22.23,1.0659,20.59,2.9779,10348,16202,2.5660,2.4260,5.4170,0.9490,,0.6562,,0.5031
21-Jul-2020,0.7040,4.9226,75.57,0.6152,843.17,0.5552,0.9788,52.64,22.32,1.0709,20.73,3.0012,10402,16320,2.5854,2.4444,5.4570,0.9508,,0.6611,,0.5063
22-Jul-2020,0.7152,4.9867,76.40,0.6198,853.57,0.5621,0.9893,53.40,22.59,1.0742,21.03,3.0417,10488,16582,2.6266,2.4833,5.5437,0.9614,,0.6666,,0.5144
23-Jul-2020,0.7151,5.0058,76.62,0.6173,856.70,0.5613,0.9891,53.41,22.63,1.0705,21.04,3.0399,10451,16577,2.6262,2.4830,5.5433,0.9582,,0.6640,,0.5123
24-Jul-2020,0.7086,4.9744,75.41,0.6107,851.80,0.5564,0.9818,53.07,22.51,1.0691,20.88,3.0208,10335,16425,2.6023,2.4604,5.4931,0.9509,,0.6553,,0.5076
27-Jul-2020,0.7129,4.9912,75.30,0.6093,852.79,0.5558,0.9840,53.27,22.60,1.0687,20.95,3.0309,10383,16526,2.6181,2.4753,5.5263,0.9544,,0.6545,,0.5104
28-Jul-2020,0.7141,4.9991,75.37,0.6085,854.99,0.5552,0.9845,53.37,22.64,1.0721,20.91,3.0346,10376,16553,2.6225,2.4795,5.5348,0.9546,,0.6582,,0.5083
29-Jul-2020,0.7165,5.0183,75.28,0.6106,855.74,0.5545,0.9874,53.56,22.58,1.0761,21.00,3.0444,10456,16608,2.6313,2.4878,5.5531,0.9579,,0.6570,,0.5098
30-Jul-2020,0.7159,5.0134,75.36,0.6088,854.64,0.5523,0.9856,53.60,22.49,1.0790,20.99,3.0394,10463,16593,2.6291,2.4858,5.5483,0.9570,,0.6540,,0.5089
31-Jul-2020,0.7213,5.0409,75.27,0.6067,857.91,0.5497,0.9884,53.90,22.51,1.0762,21.18,3.0578,10531,16720,2.6490,2.5045,5.5901,0.9689,,0.6544,,0.5126
04-Aug-2020,0.7132,4.9783,75.65,0.6062,851.59,0.5456,0.9811,53.56,22.18,1.0783,20.97,3.0083,10458,16529,2.6192,2.4764,5.5274,0.9544,,0.6547,,0.5074
05-Aug-2020,0.7181,4.9975,75.89,0.6084,854.79,0.5490,0.9852,53.79,22.26,1.0821,21.08,3.0182,10466,16642,2.6372,2.4934,5.5656,0.9547,,0.6557,,0.5102
06-Aug-2020,0.7207,5.0058,76.01,0.6065,853.82,0.5488,0.9868,53.97,22.38,1.0846,21.15,3.0172,10516,16702,2.6468,2.5024,5.5856,0.9556,,0.6545,,0.5104
07-Aug-2020,0.7207,5.0192,76.06,0.6085,854.57,0.5491,0.9882,54.04,22.47,1.0805,21.19,3.0208,10555,16702,2.6468,2.5024,5.5856,0.9622,,0.6569,,0.5101
10-Aug-2020,0.7165,4.9904,75.79,0.6075,849.20,0.5482,0.9833,53.65,22.33,1.0841,21.07,3.0046,10524,16607,2.6313,2.4878,5.5531,0.9585,,0.6545,,0.5079
11-Aug-2020,0.7177,4.9898,76.16,0.6109,850.37,0.5484,0.9852,53.72,22.33,1.0845,21.11,3.0158,10552,16633,2.6358,2.4920,5.5623,0.9566,,0.6569,,0.5101
12-Aug-2020,0.7118,4.9459,75.96,0.6072,844.46,0.5462,0.9784,53.24,22.11,1.0872,20.96,2.9881,10473,16497,2.6141,2.4715,5.5169,0.9492,,0.6544,,0.5050
13-Aug-2020,0.7172,4.9795,76.50,0.6071,849.36,0.5486,0.9836,53.65,22.26,1.0920,21.09,3.0058,10607,16621,2.6339,2.4903,5.5586,0.9495,,0.6527,,0.5094
14-Aug-2020,0.7157,4.9701,76.47,0.6055,847.92,0.5476,0.9819,53.52,22.24,1.0943,21.05,3.0031,10624,16586,2.6284,2.4851,5.5470,0.9457,,0.6514,,0.5072
17-Aug-2020,0.7183,4.9831,76.56,0.6056,850.90,0.5485,0.9839,53.75,22.39,1.0990,21.14,3.0082,10627,16647,2.6380,2.4941,5.5671,0.9517,,0.6528,,0.5096
18-Aug-2020,0.7225,5.0082,76.31,0.6076,856.81,0.5500,0.9878,54.07,22.53,1.1037,21.25,3.0258,10715,16744,2.6534,2.5174,5.5996,0.9528,,0.6540,,0.5117
19-Aug-2020,0.7249,5.0178,76.53,0.6073,856.24,0.5473,0.9893,54.18,22.61,1.0955,21.31,3.0314,10707,16800,2.6622,2.5258,5.6180,0.9540,,0.6549,,0.5121
20-Aug-2020,0.7172,4.9655,76.09,0.6056,851.71,0.5480,0.9827,53.80,22.51,1.0935,21.10,2.9934,10595,16621,2.6339,2.4990,5.5584,0.9484,,0.6562,,0.5057
21-Aug-2020,0.7204,4.9747,76.07,0.6063,854.37,0.5440,0.9840,53.96,22.68,1.1012,21.17,3.0091,10642,16696,2.6457,2.5101,5.5832,0.9485,,0.6530,,0.5100
24-Aug-2020,0.7178,4.9655,75.96,0.6081,854.02,0.5479,0.9837,53.73,22.65,1.0976,21.09,3.0004,10611,16638,2.6361,2.5010,5.5632,0.9448,,0.6542,,0.5085
25-Aug-2020,0.7174,4.9580,76.04,0.6076,850.98,0.5477,0.9825,53.37,22.58,1.1000,21.08,2.9916,10510,16626,2.6347,2.4997,5.5601,0.9493,,0.6538,,0.5078
26-Aug-2020,0.7193,4.9668,76.53,0.6089,853.73,0.5478,0.9846,53.50,22.55,1.0978,21.12,3.0006,10552,16670,2.6416,2.5063,5.5746,0.9483,,0.6545,,0.5096
27-Aug-2020,0.7237,4.9827,76.75,0.6117,857.92,0.5480,0.9886,53.79,22.63,1.0922,21.26,3.0189,10638,16772,2.6578,2.5216,5.6089,0.9520,,0.6574,,0.5125
28-Aug-2020,0.7299,5.0154,77.57,0.6148,864.09,0.5503,0.9947,53.60,22.77,1.0945,21.44,3.0473,10700,16915,2.6806,2.5432,5.6568,0.9556,,0.6611,,0.5168
31-Aug-2020,0.7354,5.0389,77.66,0.6178,871.57,0.5512,0.9996,54.03,22.88,1.0922,21.58,3.0622,10704,17042,2.7008,2.5624,5.6996,0.9621,,0.6646,,0.5185
01-Sep-2020,0.7412,5.0542,78.29,0.6180,876.60,0.5524,1.0054,53.96,22.94,1.0956,21.75,3.0734,10806,17177,2.7221,2.5826,5.7444,0.9637,,0.6675,,0.5224
02-Sep-2020,0.7360,5.0257,78.05,0.6181,872.46,0.5501,1.0008,53.66,22.96,1.0847,21.61,3.0526,10866,17050,2.7030,2.5645,5.7041,0.9612,,0.6705,,0.5170
03-Sep-2020,0.7306,4.9997,77.66,0.6191,868.25,0.5495,0.9965,53.59,22.93,1.0830,21.46,3.0305,10809,16931,2.6831,2.5456,5.6624,0.9557,,0.6673,,0.5155
04-Sep-2020,0.7270,4.9726,77.18,0.6134,864.82,0.5476,0.9918,53.29,22.86,1.0846,21.32,3.0160,10745,16848,2.6699,2.5331,5.6345,0.9543,,0.6614,,0.5142
07-Sep-2020,0.7279,4.9728,77.38,0.6154,864.54,0.5508,0.9945,53.33,22.89,1.0863,21.36,3.0208,10724,16869,2.6732,2.5362,5.6414,0.9535,,0.6655,,0.5148
08-Sep-2020,0.7289,4.9809,77.46,0.6172,865.09,0.5545,0.9967,53.55,22.90,1.0890,21.32,3.0360,10784,16894,2.6769,2.5397,5.6492,0.9554,,0.6687,,0.5156
09-Sep-2020,0.7225,4.9494,76.54,0.6133,859.12,0.5574,0.9903,53.17,22.67,1.0901,21.18,3.0146,10718,16745,2.6534,2.5174,5.5997,0.9562,,0.6634,,0.5118
10-Sep-2020,0.7280,4.9788,77.26,0.6155,862.72,0.5596,0.9951,53.42,22.79,1.0885,21.32,3.0325,10798,16874,2.6736,2.5366,5.6423,0.9565,,0.6631,,0.5167
11-Sep-2020,0.7281,4.9779,77.31,0.6151,864.15,0.5675,0.9952,53.49,22.79,1.0924,21.32,3.0267,10863,16874,2.6739,2.5369,5.6430,0.9587,,0.6624,,0.5152
14-Sep-2020,0.7287,4.9767,77.29,0.6147,862.59,0.5680,0.9955,53.44,22.81,1.0874,21.34,3.0223,10876,16888,2.6762,2.5390,5.6476,0.9588,,0.6621,,0.5160
15-Sep-2020,0.7328,4.9702,77.43,0.6160,864.13,0.5697,0.9970,53.80,22.86,1.0897,21.41,3.0268,10878,16983,2.6912,2.5533,5.6793,0.9631,,0.6642,,0.5183
16-Sep-2020,0.7311,4.9502,77.03,0.6172,860.34,0.5670,0.9945,53.92,22.79,1.0870,21.33,3.0216,10853,16945,2.6850,2.5474,5.6661,0.9636,,0.6638,,0.5161
17-Sep-2020,0.7278,4.9273,76.40,0.6184,854.10,0.5624,0.9908,53.62,22.70,1.0872,21.21,3.0171,10811,16868,2.6728,2.5359,5.6405,0.9627,,0.6640,,0.5137
18-Sep-2020,0.7320,4.9455,76.71,0.6174,849.83,0.5644,0.9927,53.69,22.81,1.0776,21.27,3.0217,10792,16967,2.6883,2.5505,5.6731,0.9630,,0.6649,,0.5177
21-Sep-2020,0.7315,4.9438,76.32,0.6167,847.01,0.5648,0.9911,53.61,22.71,1.0803,21.17,3.0081,10752,16954,2.6864,2.5488,5.6692,0.9642,,0.6657,,0.5164
22-Sep-2020,0.7213,4.8985,75.42,0.6137,840.47,0.5636,0.9837,52.97,22.62,1.0829,20.95,2.9847,10659,16719,2.6490,2.5220,5.5901,0.9608,,0.6602,,0.5104
23-Sep-2020,0.7135,4.8467,74.99,0.6104,830.76,0.5608,0.9749,52.49,22.48,1.0786,20.76,2.9717,10581,16542,2.6203,2.4948,5.5297,0.9506,,0.6571,,0.5054
24-Sep-2020,0.7042,4.8037,74.16,0.6040,824.85,0.5542,0.9681,52.01,22.28,1.0779,20.57,2.9344,10481,16327,2.5862,2.4622,5.4576,0.9438,,0.6503,,0.5003
25-Sep-2020,0.7061,4.8145,74.39,0.6052,827.63,0.5536,0.9714,52.03,22.30,1.0769,20.66,2.9427,10521,16377,2.5932,2.4689,5.4725,0.9433,,0.6543,,0.5029
28-Sep-2020,0.7049,4.8124,74.23,0.6062,826.95,0.5519,0.9702,51.88,22.37,1.0760,20.54,2.9394,10507,16346,2.5887,2.4647,5.4630,0.9435,,0.6549,,0.5022
29-Sep-2020,0.7084,4.8336,74.79,0.6069,828.23,0.5508,0.9719,52.31,22.47,1.0791,20.56,2.9501,10552,16423,2.6016,2.4769,5.4902,0.9476,,0.6548,,0.5036
30-Sep-2020,0.7108,4.8425,74.99,0.6058,831.35,0.5538,0.9735,52.45,22.52,1.0801,20.61,2.9559,10584,16478,2.6104,2.4853,5.5088,0.9533,,0.6546,,0.5051
01-Oct-2020,0.7188,4.8814,75.84,0.6118,840.71,0.5554,0.9792,52.75,22.69,1.0827,20.87,2.9809,10671,16668,2.6398,2.5133,5.5708,0.9551,,0.6610,,0.5106
02-Oct-2020,0.7139,4.8481,75.03,0.6090,834.98,0.5547,0.9755,52.22,22.59,1.0769,20.73,2.9702,10619,16555,2.6218,2.4962,5.5329,0.9513,,0.6559,,0.5062
06-Oct-2020,0.7191,4.8834,75.95,0.6100,834.98,0.5536,0.9772,52.65,22.43,1.0817,20.66,2.9843,10596,16687,2.6409,2.5143,5.5731,0.9532,,0.6579,,0.5093
07-Oct-2020,0.7124,4.8379,75.32,0.6071,826.81,0.5528,0.9698,52.35,22.31,1.0805,20.50,2.9618,10503,16528,2.6163,2.4909,5.5212,0.9487,,0.6541,,0.5042
08-Oct-2020,0.7145,4.8522,75.72,0.6071,825.88,0.5525,0.9711,52.34,22.31,1.0862,20.51,2.9687,10520,16571,2.6240,2.4983,5.5374,0.9471,,0.6551,,0.5063
09-Oct-2020,0.7179,4.8186,76.00,0.6096,828.03,0.5542,0.9740,52.48,22.36,1.0869,20.70,2.9793,10555,16650,2.6365,2.5101,5.5638,0.9467,,0.6572,,0.5086
12-Oct-2020,0.7229,4.8585,76.27,0.6116,830.14,0.5544,0.9790,52.85,22.47,1.0846,20.68,2.9924,10641,16756,2.6549,2.5276,5.6025,0.9493,,0.6582,,0.5110
13-Oct-2020,0.7185,4.8502,75.75,0.6090,825.45,0.5505,0.9765,52.72,22.41,1.0806,20.60,2.9854,10589,16653,2.6387,2.5122,5.5684,0.9432,,0.6535,,0.5079
14-Oct-2020,0.7170,4.8322,75.60,0.6105,819.76,0.5548,0.9743,52.61,22.33,1.0766,20.57,2.9727,10565,16618,2.6332,2.5070,5.5568,0.9420,,0.6560,,0.5068
15-Oct-2020,0.7136,4.7969,75.13,0.6072,816.14,0.5480,0.9685,52.28,22.24,1.0729,20.50,2.9600,10490,16539,2.6207,2.4951,5.5305,0.9382,,0.6516,,0.5055
16-Oct-2020,0.7072,4.7529,74.42,0.6043,810.91,0.5486,0.9626,51.89,22.09,1.0735,20.35,2.9384,10413,16391,2.5972,2.4727,5.4809,0.9359,,0.6472,,0.5011
19-Oct-2020,0.7086,4.7485,74.71,0.6053,809.59,0.5482,0.9621,52.02,22.13,1.0715,20.38,2.9386,10428,16423,2.6023,2.4776,5.4917,0.9346,,0.6489,,0.5020
20-Oct-2020,0.7043,4.7092,74.32,0.5980,802.44,0.5441,0.9559,51.67,22.00,1.0697,20.22,2.9197,10362,16326,2.5865,2.4626,5.4584,0.9290,,0.6407,,0.4979
21-Oct-2020,0.7081,4.7074,74.56,0.5977,801.33,0.5455,0.9599,51.96,22.12,1.0711,20.29,2.9347,10363,16413,2.6005,2.4759,5.4878,0.9269,,0.6415,,0.5001
22-Oct-2020,0.7093,4.7281,74.27,0.5988,804.95,0.5402,0.9620,52.29,22.19,1.0669,20.34,2.9425,10411,16439,2.6049,2.4801,5.4971,0.9340,,0.6430,,0.4994
23-Oct-2020,0.7113,4.7540,74.47,0.6027,806.31,0.5446,0.9659,52.36,22.24,1.0669,20.37,2.9505,10444,16486,2.6122,2.4871,5.5126,0.9351,,0.6456,,0.5014
26-Oct-2020,0.7116,4.7581,74.65,0.6014,803.20,0.5464,0.9671,52.44,22.27,1.0646,20.35,2.9631,10425,16493,2.6134,2.4881,5.5149,0.9362,,0.6441,,0.5013
27-Oct-2020,0.7134,4.7813,74.74,0.6033,803.48,0.5473,0.9694,52.71,22.30,1.0662,20.40,2.9719,10461,16534,2.6200,2.4944,5.5289,0.9404,,0.6469,,0.5034
28-Oct-2020,0.7145,4.7947,74.49,0.6065,807.42,0.5478,0.9714,52.67,22.25,1.0648,20.42,2.9741,10450,16560,2.6240,2.4983,5.5374,0.9424,,0.6496,,0.5040
29-Oct-2020,0.7062,4.7390,73.76,0.6009,799.57,0.5431,0.9628,52.26,22.05,1.0624,20.18,2.9339,10328,16370,2.5935,2.4692,5.4756,0.9386,,0.6422,,0.4997
30-Oct-2020,0.7044,4.7080,73.51,0.6030,795.30,0.5453,0.9613,52.20,21.99,1.0629,20.15,2.9292,10302,16329,2.5869,2.4629,5.4606,0.9378,,0.6442,,0.4989
02-Nov-2020,0.7000,4.6822,73.30,0.6018,795.12,0.5425,0.9575,52.07,21.82,1.0612,20.02,2.9096,10276,16225,2.5708,2.4476,5.4281,0.9342,,0.6423,,0.4959
03-Nov-2020,0.7030,4.7046,73.63,0.6034,798.57,0.5443,0.9595,52.23,21.86,1.0611,20.12,2.9234,10259,16293,2.5818,2.4580,5.4494,0.9304,,0.6458,,0.4987
04-Nov-2020,0.7105,4.7645,74.48,0.6096,808.83,0.5469,0.9703,53.07,22.13,1.0681,20.37,2.9585,10334,16467,2.6093,2.4843,5.5079,0.9406,,0.6505,,0.5029
05-Nov-2020,0.7166,4.7693,74.74,0.6105,811.08,0.5530,0.9741,53.28,22.25,1.0702,20.47,2.9757,10344,16608,2.6317,2.5056,5.5569,0.9413,,0.6529,,0.5070
06-Nov-2020,0.7262,4.8138,75.10,0.6144,816.56,0.5533,0.9802,53.68,22.29,1.0708,20.72,3.0065,10319,16831,2.6670,2.5392,5.6302,0.9506,,0.6562,,0.5115
09-Nov-2020,0.7292,4.7981,75.45,0.6134,812.05,0.5533,0.9798,53.90,22.23,1.0709,20.78,2.9985,10266,16899,2.6780,2.5497,5.6539,0.9489,,0.6561,,0.5120
10-Nov-2020,0.7282,4.8112,76.45,0.6152,811.49,0.5523,0.9802,53.94,22.17,1.0657,20.80,2.9973,10217,16876,2.6743,2.5462,5.6461,0.9472,,0.6643,,0.5111
11-Nov-2020,0.7309,4.8219,76.86,0.6181,812.20,0.5511,0.9842,54.27,22.14,1.0610,20.86,3.0131,10284,16939,2.6842,2.5556,5.6670,0.9526,,0.6686,,0.5147
12-Nov-2020,0.7270,4.8127,76.52,0.6177,810.51,0.5505,0.9809,54.11,22.02,1.0576,20.74,3.0061,10294,16848,2.6699,2.5420,5.6373,0.9508,,0.6662,,0.5127
13-Nov-2020,0.7230,4.7887,75.86,0.6125,806.06,0.5509,0.9759,53.98,21.86,1.0604,20.61,2.9867,10265,16756,2.6552,2.5280,5.6062,0.9517,,0.6615,,0.5095
16-Nov-2020,0.7290,4.7980,76.22,0.6151,807.98,0.5511,0.9810,54.32,22.00,1.0602,20.78,3.0009,10301,16895,2.6773,2.5579,5.6523,0.9559,,0.6648,,0.5134
17-Nov-2020,0.7322,4.8085,76.51,0.6174,809.94,0.5538,0.9844,54.51,22.11,1.0607,20.88,3.0057,10291,16961,2.6890,2.5691,5.6770,0.9571,,0.6681,,0.5151
18-Nov-2020,0.7295,4.7764,75.93,0.6146,805.92,0.5501,0.9790,54.34,22.05,1.0582,20.80,2.9873,10274,16900,2.6791,2.5596,5.6555,0.9553,,0.6644,,0.5118
19-Nov-2020,0.7295,4.7911,75.70,0.6158,813.68,0.5512,0.9802,54.18,22.14,1.0562,20.79,2.9875,10330,16908,2.6791,2.5596,5.6556,0.9546,,0.6646,,0.5117
20-Nov-2020,0.7295,4.7954,75.74,0.6138,811.83,0.5494,0.9797,54.08,22.10,1.0530,20.81,2.9822,10349,16908,2.6791,2.5596,5.6560,0.9532,,0.6637,,0.5125
23-Nov-2020,0.7313,4.8000,75.87,0.6159,813.37,0.5492,0.9818,54.24,22.15,1.0528,20.86,2.9921,10352,16945,2.6857,2.5660,5.6697,0.9565,,0.6658,,0.5130
24-Nov-2020,0.7317,4.8158,76.48,0.6173,812.11,0.5487,0.9830,54.12,22.24,1.0498,20.87,2.9948,10378,16940,2.6872,2.5674,5.6721,0.9546,,0.6673,,0.5125
25-Nov-2020,0.7356,4.8385,76.85,0.6179,813.27,0.5508,0.9872,54.42,22.34,1.0534,20.97,3.0060,10416,17040,2.7015,2.5811,5.7018,0.9564,,0.6700,,0.5164
26-Nov-2020,0.7362,4.8352,76.79,0.6174,813.94,0.5499,0.9856,54.37,22.32,1.0519,20.99,3.0066,10395,17054,2.7037,2.5832,5.7063,0.9571,,0.6678,,0.5165
27-Nov-2020,0.7375,4.8519,76.67,0.6185,814.16,0.5516,0.9871,54.41,22.35,1.0509,21.03,3.0035,10406,17082,2.7085,2.5877,5.7164,0.9596,,0.6680,,0.5174
30-Nov-2020,0.7393,4.8680,76.80,0.6177,817.40,0.5543,0.9887,54.74,22.38,1.0513,21.07,3.0082,10412,17110,2.7151,2.5940,5.7304,0.9604,,0.6680,,0.5187
01-Dec-2020,0.7368,4.8459,76.91,0.6162,815.86,0.5514,0.9869,54.32,22.30,1.0472,21.03,3.0050,10410,17044,,2.5853,5.7123,0.9556,,0.6684,,0.5152
02-Dec-2020,0.7375,4.8329,76.99,0.6108,812.28,0.5496,0.9863,54.22,22.29,1.0433,21.02,3.0027,10419,17058,,2.5877,5.7177,0.9545,,0.6632,,0.5161
03-Dec-2020,0.7409,4.8590,77.40,0.6114,813.03,0.5534,0.9912,54.67,22.38,1.0488,21.12,3.0184,10473,17137,,2.5996,5.7434,0.9577,,0.6623,,0.5174
04-Dec-2020,0.7428,4.8562,77.18,0.6118,804.99,0.5525,0.9904,54.77,22.40,1.0521,20.98,3.0180,10496,17182,,2.6063,5.7576,0.9553,,0.6618,,0.5170
07-Dec-2020,0.7430,4.8552,77.29,0.6124,804.10,0.5536,0.9916,54.79,22.40,1.0557,21.00,3.0248,10487,17184,,2.6070,5.7587,0.9504,,0.6619,,0.5162
08-Dec-2020,0.7426,4.8536,77.26,0.6130,805.00,0.5563,0.9921,54.82,22.37,1.0545,20.99,3.0216,10489,17176,,2.6056,5.7560,0.9498,,0.6617,,0.5176
09-Dec-2020,0.7442,4.8572,77.50,0.6136,804.93,0.5563,0.9931,54.75,22.33,1.0535,21.00,3.0267,10501,17214,,2.6112,5.7688,0.9527,,0.6608,,0.5184
10-Dec-2020,0.7478,4.8942,78.09,0.6180,811.03,0.5592,0.9994,55.07,22.49,1.0621,21.10,3.0372,10551,17297,,2.6239,5.7967,0.9568,,0.6646,,0.5204
11-Dec-2020,0.7561,4.9444,78.65,0.6220,826.20,0.5680,1.0086,55.69,22.70,1.0651,21.29,3.0656,10657,17488,,2.6530,5.8607,0.9622,,0.6697,,0.5275
14-Dec-2020,0.7540,4.9303,78.46,0.6214,822.32,0.5662,1.0065,55.48,22.67,1.0641,21.23,3.0533,10643,17438,,2.6456,5.8449,0.9619,,0.6704,,0.5256
15-Dec-2020,0.7512,4.9234,78.22,0.6184,822.80,0.5637,1.0038,55.31,22.60,1.0621,21.15,3.0536,10622,17373,,2.6358,5.8233,0.9593,,0.6662,,0.5222
16-Dec-2020,0.7564,4.9482,78.24,0.6218,825.83,0.5617,1.0071,55.60,22.72,1.0639,21.26,3.0649,10680,17493,,2.6540,5.8635,0.9626,,0.6696,,0.5260
17-Dec-2020,0.7587,4.9595,78.40,0.6206,827.98,0.5603,1.0070,55.77,22.63,1.0639,21.35,3.0658,10715,17549,,2.6621,5.8814,0.9652,,0.6708,,0.5262
18-Dec-2020,0.7594,4.9683,78.56,0.6204,834.95,0.5614,1.0074,55.84,22.63,1.0654,21.36,3.0661,10720,17561,,2.6646,5.8876,0.9682,,0.6721,,0.5257
21-Dec-2020,0.7570,4.9585,78.27,0.6209,834.31,0.5665,1.0088,55.75,22.73,1.0666,21.32,3.0621,10706,17506,,2.6561,5.8687,0.9721,,0.6712,,0.5242
22-Dec-2020,0.7557,4.9510,78.18,0.6182,836.86,0.5644,1.0102,55.84,22.81,1.0710,21.30,3.0666,10716,17482,,2.6516,5.8591,0.9729,,0.6700,,0.5259
23-Dec-2020,0.7552,4.9461,78.13,0.6196,837.33,0.5635,1.0080,55.77,22.81,1.0706,21.27,3.0676,10745,17470,,2.6498,5.8546,0.9735,,0.6705,,0.5237
24-Dec-2020,0.7582,4.9527,78.53,0.6212,836.15,0.5596,1.0083,55.82,22.88,1.0688,21.33,3.0779,10766,17541,,2.6604,5.8782,0.9742,,0.6731,,0.5264
29-Dec-2020,0.7596,4.9613,78.76,0.6206,829.55,0.5630,1.0095,55.75,22.83,1.0669,21.34,3.0771,10748,17567,,2.6653,5.8896,0.9743,,0.6738,,0.5274
30-Dec-2020,0.7657,4.9954,79.10,0.6233,831.19,0.5654,1.0142,56.13,22.98,1.0655,21.51,3.0934,10781,17679,,2.6867,5.9365,0.9794,,0.6753,,0.5316
31-Dec-2020,0.7702,5.0298,79.45,0.6269,836.71,0.5657,1.0189,56.31,23.07,1.0665,21.63,3.0897,10821,17779,,2.7025,5.9707,0.9818,,0.6795,,0.5347
04-Jan-2021,0.7703,4.9832,79.34,0.6289,832.89,0.5630,1.0149,56.17,23.04,1.0709,21.65,3.0797,10684,17782,,2.7028,5.9720,0.9786,,0.6810,,0.5348
05-Jan-2021,0.7701,4.9744,79.32,0.6276,837.59,0.5668,1.0162,56.33,23.03,1.0682,21.56,3.0873,10720,17782,,2.7021,5.9704,0.9825,,0.6780,,0.5315
06-Jan-2021,0.7766,5.0149,79.86,0.6318,844.04,0.5707,1.0237,56.79,23.25,1.0697,21.75,3.1157,10802,17934,,2.7249,6.0208,0.9841,,0.6825,,0.5363
07-Jan-2021,0.7795,5.0326,80.39,0.6325,847.86,0.5732,1.0277,56.99,23.34,1.0691,21.80,3.1281,10851,17992,,2.7351,6.0434,0.9880,,0.6849,,0.5373
08-Jan-2021,0.7769,5.0237,80.69,0.6336,850.67,0.5729,1.0297,56.98,23.40,1.0701,21.77,3.1406,10861,17922,,2.7260,6.0233,0.9850,,0.6880,,0.5375
11-Jan-2021,0.7697,4.9937,80.20,0.6322,845.98,0.5702,1.0249,56.52,23.21,1.0707,21.54,3.1131,10860,17753,,2.7007,5.9686,0.9821,,0.6840,,0.5326
12-Jan-2021,0.7691,4.9779,80.22,0.6333,847.44,0.5687,1.0240,56.46,23.20,1.0737,21.55,3.1262,10910,17739,,2.6986,5.9639,0.9832,,0.6856,,0.5340
13-Jan-2021,0.7763,5.0123,80.46,0.6358,850.51,0.5675,1.0276,56.76,23.28,1.0746,21.71,3.1405,10933,17905,,2.7239,6.0194,0.9872,,0.6879,,0.5388
14-Jan-2021,0.7751,5.0154,80.63,0.6379,853.50,0.5682,1.0286,56.68,23.28,1.0770,21.69,3.1349,10925,17878,,2.7196,6.0098,0.9833,,0.6881,,0.5375
15-Jan-2021,0.7766,5.0232,80.59,0.6393,852.75,0.5676,1.0295,56.70,23.28,1.0782,21.74,3.1340,10902,17916,,2.7249,6.0212,0.9825,,0.6901,,0.5386
18-Jan-2021,0.7685,4.9866,79.73,0.6367,849.53,0.5666,1.0243,56.30,23.15,1.0789,21.53,3.1117,10813,17729,,2.6965,5.9585,0.9821,,0.6855,,0.5336
19-Jan-2021,0.7718,5.0067,80.27,0.6381,850.08,0.5672,1.0256,56.45,23.18,1.0817,21.60,3.1250,10871,17806,,2.7081,5.9835,0.9819,,0.6876,,0.5359
20-Jan-2021,0.7722,4.9953,80.13,0.6360,848.90,0.5657,1.0239,56.44,23.15,1.0830,21.61,3.1259,10852,17817,,2.7095,5.9860,0.9815,,0.6857,,0.5363
21-Jan-2021,0.7771,5.0205,80.35,0.6406,854.94,0.5679,1.0288,56.67,23.27,1.0784,21.73,3.1325,10891,17932,,2.7267,6.0241,0.9806,,0.6907,,0.5395
22-Jan-2021,0.7746,5.0106,80.23,0.6363,854.24,0.5649,1.0260,56.57,23.22,1.0767,21.66,3.1273,10879,17874,,2.7179,6.0048,0.9815,,0.6854,,0.5370
25-Jan-2021,0.7738,5.0111,80.30,0.6355,853.10,0.5647,1.0261,56.43,23.21,1.0740,21.67,3.1320,10866,17852,,2.7151,5.9982,0.9830,,0.6850,,0.5365
27-Jan-2021,0.7736,4.9995,80.23,0.6363,855.06,0.5634,1.0254,56.40,23.18,1.0704,21.65,3.1304,10877,17847,,2.7144,5.9968,0.9842,,0.6860,,0.5368
28-Jan-2021,0.7628,4.9417,79.56,0.6307,851.57,0.5580,1.0160,55.77,22.91,1.0689,21.36,3.0863,10752,17590,,2.6765,5.9140,0.9787,,0.6784,,0.5295
29-Jan-2021,0.7645,4.9405,79.90,0.6318,855.25,0.5577,1.0176,55.79,22.92,1.0682,21.44,3.0993,10744,17619,,2.6825,5.9270,0.9836,,0.6803,,0.5314
01-Feb-2021,0.7652,4.9437,80.12,0.6309,855.61,0.5572,1.0176,55.76,22.89,1.0634,21.43,3.0914,10738,17634,,2.6849,5.9326,0.9774,,0.6825,,0.5311
02-Feb-2021,0.7623,4.9251,80.03,0.6313,850.91,0.5571,1.0148,55.68,22.86,1.0629,21.34,3.0824,10703,17554,,2.6747,5.9101,0.9783,,0.6836,,0.5300
